,News Account,Screen Name,News Text,News Created Date,News id,News Account id,Retweet Count,Like Count,Followers Count,News Compound,News Positive,News Neutral,News Negative,News Tweets Ago,News Created Date Simplified
259,@CNN,CNN,Chopped romaine lettuce is to blame for a multistate E. coli outbreak that has sickened 35 people in 11 states ,Fri Apr 13 19:47:20 +0000 2018,984880736430972929,759251,238,195,40152914,-0.7096,0.0,0.753,0.247,260,Apr 13
260,@CNN,CNN,"The Justice Department inspector general found that former FBI Deputy Director Andrew McCabe ""lacked candor"" on four occasions, according to a copy of a report obtained by CNN ",Fri Apr 13 19:33:30 +0000 2018,984877256219688960,759251,77,148,40152914,0.5267,0.11199999999999999,0.888,0.0,261,Apr 13
261,@CNN,CNN,RT @CNNweather: There is now a 'Particularly Dangerous Situation (PDS) Tornado Watch' for areas from east Texas to northern Arkansas. 'Nume…,Fri Apr 13 19:23:24 +0000 2018,984874712118505472,759251,87,0,40152914,-0.5256,0.0,0.848,0.152,262,Apr 13
262,@CNN,CNN,RT @CNNPolitics: Sanders says Trump thought that pardoning ex-Cheney aide Scooter Libby was the “right thing to do” ,Fri Apr 13 19:17:15 +0000 2018,984873166299455488,759251,33,0,40152914,0.4019,0.13,0.87,0.0,263,Apr 13
263,@CNN,CNN,"Sarah Sanders says James Comey's book ""belongs in the bargain bin of the fiction section,"" and that firing James Comey will be one of Trump's greatest achievements ",Fri Apr 13 19:10:00 +0000 2018,984871339679891456,759251,287,993,40152914,0.5574,0.174,0.7559999999999999,0.07,264,Apr 13
264,@CNN,CNN,Sarah Sanders speaks to reporters after President Trump issues pardon for former Cheney aide. Watch live: ,Fri Apr 13 19:03:34 +0000 2018,984869722314358785,759251,65,106,40152914,0.3182,0.11900000000000001,0.8809999999999999,0.0,265,Apr 13
265,@CNN,CNN,"JUST IN: President Trump’s lawyer Michael Cohen is under criminal investigation, the Justice Department says ",Fri Apr 13 18:52:05 +0000 2018,984866833881845760,759251,1280,2984,40152914,0.0,0.156,0.688,0.156,266,Apr 13
266,@CNN,CNN,President Trump nominates Marine Corps Col. Lorna Mahlock to serve as the first black female brigadier general ,Fri Apr 13 18:40:05 +0000 2018,984863813605445633,759251,318,1228,40152914,0.0,0.0,1.0,0.0,267,Apr 13
267,@CNN,CNN,"""We cannot depend on the mood of someone on the other side of the ocean when he wakes up"": Russia ridicules Trump's Twitter diplomacy in Syria standoff ",Fri Apr 13 18:30:15 +0000 2018,984861336030072832,759251,283,599,40152914,-0.4215,0.0,0.909,0.091,268,Apr 13
268,@CNN,CNN,"Former FBI Director James Comey will be live with @jaketapper next Thursday, 4p ET. ",Fri Apr 13 18:26:28 +0000 2018,984860384812298240,759251,77,268,40152914,0.0,0.0,1.0,0.0,269,Apr 13
269,@CNN,CNN,"Actor Will Ferrell was a passenger in an SUV that overturned during a two-car accident late Thursday, according to an accident report from the California Highway Patrol ",Fri Apr 13 18:25:07 +0000 2018,984860046386450433,759251,103,182,40152914,-0.7351,0.0,0.8009999999999999,0.19899999999999998,270,Apr 13
270,@CNN,CNN,"Democratic Rep. Jim Himes: ""People will rot in hell for besmirching the reputation, the integrity, and the professional history"" of James Comey and Robert Mueller ",Fri Apr 13 18:20:00 +0000 2018,984858758651166720,759251,424,1477,40152914,-0.4588,0.081,0.7759999999999999,0.14300000000000002,271,Apr 13
271,@CNN,CNN,The next House speaker should prepare to be unpopular. Just ask Paul Ryan. | Analysis by @ForecasterEnten ,Fri Apr 13 18:10:09 +0000 2018,984856278462758912,759251,34,114,40152914,0.0,0.0,1.0,0.0,272,Apr 13
272,@CNN,CNN,"Exclusive: Deputy Attorney General Rod Rosenstein has discussed with a DOJ ethics official whether he should recuse himself from the Russia probe, a source says ",Fri Apr 13 18:09:45 +0000 2018,984856178562883584,759251,398,563,40152914,0.128,0.059000000000000004,0.941,0.0,273,Apr 13
273,@CNN,CNN,Trump's Syria threats are exactly why North Korea wants nuclear weapons ,Fri Apr 13 18:00:05 +0000 2018,984853747774967813,759251,124,246,40152914,-0.6908,0.0,0.659,0.341,274,Apr 13
274,@CNN,CNN,The fundamental fail of Trump's 'slime ball' attack on James Comey | Analysis by @CillizzaCNN ,Fri Apr 13 17:50:10 +0000 2018,984851249785901057,759251,75,195,40152914,-0.765,0.0,0.68,0.32,275,Apr 13
275,@CNN,CNN,"FBI agents who raided the office of President Trump's personal attorney Michael Cohen sought information about taxi owners who had financial dealings with Cohen, according to sources familiar with the search warrant ",Fri Apr 13 17:40:09 +0000 2018,984848729252524032,759251,130,267,40152914,0.0,0.0,1.0,0.0,276,Apr 13
276,@CNN,CNN,"BREAKING: President Trump pardons Scooter Libby, who was the chief of staff to Vice President Dick Cheney. Libby had been convicted of perjury in 2007 in the investigation into who leaked the identity of CIA officer Valerie Plame ",Fri Apr 13 17:29:35 +0000 2018,984846070504030208,759251,257,340,40152914,-0.743,0.047,0.7709999999999999,0.182,277,Apr 13
277,@CNN,CNN,James Comey's Ego has a lot to answer for | via @CNNopinion ,Fri Apr 13 17:20:05 +0000 2018,984843678924632065,759251,50,130,40152914,0.0,0.0,1.0,0.0,278,Apr 13
278,@CNN,CNN,These 7 charts show why teachers across America are fed up ,Fri Apr 13 17:10:09 +0000 2018,984841178825797632,759251,199,319,40152914,0.0,0.0,1.0,0.0,279,Apr 13
279,@CNN,CNN,This deported veteran is about to become a US citizen ,Fri Apr 13 17:00:16 +0000 2018,984838691498741761,759251,136,557,40152914,0.0,0.0,1.0,0.0,280,Apr 13
280,@CNN,CNN,"The second largest telecom company in Australia has apologized for a job advertisement seeking ""Anglo Saxon"" candidates ",Fri Apr 13 16:50:08 +0000 2018,984836142620139521,759251,47,84,40152914,0.3182,0.11900000000000001,0.8809999999999999,0.0,281,Apr 13
281,@CNN,CNN,"Merriam-Webster dictionary says it saw a 60,000% spike in searches for the definition of 'slimeball' after President Trump called former FBI Director James Comey an ""untruthful slime ball"" in a tweet Friday morning ",Fri Apr 13 16:40:09 +0000 2018,984833629850427392,759251,183,427,40152914,0.0,0.0,1.0,0.0,282,Apr 13
282,@CNN,CNN,"Ex-FBI Director James Comey: “I honestly never thought these words would come out of my mouth, but I don’t know whether the current President of the United States was with prostitutes peeing on each other in Moscow in 2013. It’s possible, but I don’t know” ",Fri Apr 13 16:30:49 +0000 2018,984831282940203008,759251,2040,4827,40152914,0.6908,0.11699999999999999,0.883,0.0,283,Apr 13
283,@CNN,CNN,"The Wichita police officer who shot and killed a man last year while responding to what turned out to be a prank call will not face charges, district attorney's office says ",Fri Apr 13 16:20:07 +0000 2018,984828588108206080,759251,66,108,40152914,-0.5699,0.051,0.821,0.127,284,Apr 13
284,@CNN,CNN,"The publisher of James Comey's book ""A Higher Loyalty"" is printing 850,000 copies to meet the expected demand from buyers. It's already guaranteed to be a best-seller based solely on the number of pre-orders. ",Fri Apr 13 16:10:10 +0000 2018,984826083013988353,759251,325,1201,40152914,0.5106,0.125,0.836,0.039,285,Apr 13
285,@CNN,CNN,Wells Fargo could face a $1 billion penalty for forcing customers into car insurance and for unfairly charging mortgage customers with fees ,Fri Apr 13 16:00:12 +0000 2018,984823576854396935,759251,70,163,40152914,-0.25,0.077,0.8079999999999999,0.115,286,Apr 13
286,@CNN,CNN,"The surprise news that President Trump is expected to pardon Scooter Libby includes a lesser-known, eyebrow-raising detail: the man who authorized the special counsel in that case was none other than James Comey ",Fri Apr 13 15:51:00 +0000 2018,984821261401378816,759251,193,270,40152914,0.7269,0.191,0.809,0.0,287,Apr 13
287,@CNN,CNN,"Trump is expected to grant a pardon to Scooter Libby, who was the chief of staff to then-VP Dick Cheney, a White House official said

Libby had been convicted of perjury in 2007 in the investigation into who leaked the identity of CIA officer Valerie Plame ",Fri Apr 13 15:45:44 +0000 2018,984819935171043330,759251,142,222,40152914,-0.5719,0.08800000000000001,0.755,0.157,288,Apr 13
288,@CNN,CNN,"Cynthia Nixon to progressive candidates: ""The time is up for corporate Democrats, for politicians who campaign as Democrats but govern as Republicans"" ",Fri Apr 13 15:34:22 +0000 2018,984817074710212608,759251,194,922,40152914,0.0,0.0,1.0,0.0,289,Apr 13
289,@CNN,CNN,"James Comey, dramatist, is trading some of his credibility to sell books | Analysis by @zbyronwolf ",Fri Apr 13 15:24:49 +0000 2018,984814670686105602,759251,44,155,40152914,0.0,0.0,1.0,0.0,290,Apr 13
290,@CNN,CNN,"The 11 most eye-opening lines in James Comey's 'A Higher Loyalty,' ranked | Analysis by @CillizzaCNN ",Fri Apr 13 15:13:34 +0000 2018,984811843070910464,759251,88,223,40152914,0.0,0.0,1.0,0.0,291,Apr 13
291,@CNN,CNN,The Seattle Seahawks reportedly invited former 49ers quarterback Colin Kaepernick in for a workout with the team but have since postponed the appointment after Kaepernick declined to say he would stop kneeling during the National Anthem next season ,Fri Apr 13 15:01:59 +0000 2018,984808925181677573,759251,324,702,40152914,-0.6124,0.0,0.8809999999999999,0.11900000000000001,292,Apr 13
292,@CNN,CNN,"This high school student has autism, and the first time he played his guitar publicly, his rendition of the ""Star Spangled Banner"" blew the audience away ",Fri Apr 13 14:45:00 +0000 2018,984804652075151360,759251,711,3094,40152914,0.34,0.08199999999999999,0.9179999999999999,0.0,293,Apr 13
293,@CNN,CNN,"Biological samples from the area of the alleged chemical attack in Syria have tested positive for chlorine and a sarin-like nerve agent, according to a US official with familiar with the US analysis of the test results ",Fri Apr 13 14:30:05 +0000 2018,984800896797368322,759251,287,379,40152914,0.128,0.08800000000000001,0.835,0.076,294,Apr 13
294,@CNN,CNN,"President Trump has directed his top trade and economic advisers to take a fresh look at the Trans-Pacific Partnership trade agreement he withdrew from in his first week in office, Republican senators say ",Fri Apr 13 14:20:20 +0000 2018,984798442802368518,759251,106,187,40152914,0.743,0.191,0.809,0.0,295,Apr 13
295,@CNN,CNN,James Comey just went to war with Donald Trump | Analysis by @CillizzaCNN ,Fri Apr 13 14:10:02 +0000 2018,984795854530805761,759251,225,813,40152914,-0.5994,0.0,0.769,0.231,296,Apr 13
296,@CNN,CNN,President Trump orders federal task force to investigate the Postal Service's finances ,Fri Apr 13 14:00:04 +0000 2018,984793345267523585,759251,86,148,40152914,0.0,0.0,1.0,0.0,297,Apr 13
297,@CNN,CNN,"""It's an absolute mess, absolutely nuts"": Parkland paramedics were delayed by chaos at the school in the immediate aftermath of the Florida shooting, new audio recordings reveal ",Fri Apr 13 13:50:13 +0000 2018,984790865263714304,759251,67,167,40152914,-0.7964,0.0,0.762,0.23800000000000002,298,Apr 13
298,@CNN,CNN,"Arnold Schwarzenegger is feeling ""good"" but ""not great yet"" almost two weeks after it was announced the former California governor and actor had open-heart surgery ",Fri Apr 13 13:40:09 +0000 2018,984788331237183488,759251,86,413,40152914,-0.6359,0.040999999999999995,0.815,0.145,299,Apr 13
299,@CNN,CNN,Former FBI Director James Comey says he's unsure if he believes President Trump's denial that he interacted with prostitutes during a trip to Russia in 2013 ,Fri Apr 13 13:30:09 +0000 2018,984785814763786242,759251,167,467,40152914,-0.25,0.0,0.929,0.071,300,Apr 13
300,@CNN,CNN,"A hearing is scheduled Friday morning in federal court in Manhattan related to the FBI search of the office, home and hotel room of President Trump's personal attorney Michael Cohen ",Fri Apr 13 13:26:08 +0000 2018,984784805048078336,759251,121,265,40152914,0.0,0.0,1.0,0.0,301,Apr 13
301,@CNN,CNN,"Donald Trump's personal attorney often recorded telephone conversations both before and during the 2016 presidential campaign that likely have been scooped up in the FBI raid on attorney Michael Cohen's apartment, office and hotel room, sources say ",Fri Apr 13 13:21:07 +0000 2018,984783541828538369,759251,320,1112,40152914,0.0,0.0,1.0,0.0,302,Apr 13
302,@CNN,CNN,"JUST IN: President Trump slams James Comey as a ""weak and untruthful slime ball"" and a ""proven LEAKER &amp; LIAR,"" the day after explosive excerpts from the former FBI director's tell-all book surfaced ",Fri Apr 13 13:13:00 +0000 2018,984781498443288576,759251,247,720,40152914,-0.4404,0.0,0.917,0.083,303,Apr 13
303,@CNN,CNN,Facebook is facing another international investigation — this time in The Philippines ,Fri Apr 13 13:00:19 +0000 2018,984778306741592064,759251,232,480,40152914,0.0,0.0,1.0,0.0,304,Apr 13
304,@CNN,CNN,"""We cannot depend on the mood of someone on the other side of the ocean when he wakes up"": Russia ridicules Trump's Twitter diplomacy in Syria standoff ",Fri Apr 13 12:50:09 +0000 2018,984775748400680960,759251,564,1599,40152914,-0.4215,0.0,0.909,0.091,305,Apr 13
305,@CNN,CNN,Even one drink a day could be shortening your life expectancy ,Fri Apr 13 12:41:08 +0000 2018,984773480167157761,759251,162,318,40152914,0.0,0.0,1.0,0.0,306,Apr 13
306,@CNN,CNN,President Trump nominates Marine Corps Col. Lorna Mahlock to serve as the first black female brigadier general ,Fri Apr 13 12:31:05 +0000 2018,984770950657986562,759251,657,1418,40152914,0.0,0.0,1.0,0.0,307,Apr 13
307,@CNN,CNN,These 7 charts show why teachers across America are fed up ,Fri Apr 13 12:20:10 +0000 2018,984768204273782784,759251,219,353,40152914,0.0,0.0,1.0,0.0,308,Apr 13
308,@CNN,CNN,"James Comey slams ""the forest fire that is the Trump presidency"" in new book ",Fri Apr 13 12:09:08 +0000 2018,984765425132146690,759251,122,648,40152914,-0.34,0.0,0.862,0.138,309,Apr 13
309,@CNN,CNN,"Ex-FBI Director James Comey: “I honestly never thought these words would come out of my mouth, but I don’t know whether the current President of the United States was with prostitutes peeing on each other in Moscow in 2013. It’s possible, but I don’t know” ",Fri Apr 13 11:59:49 +0000 2018,984763083649437701,759251,7288,15377,40152914,0.6908,0.11699999999999999,0.883,0.0,310,Apr 13
310,@CNN,CNN,The Seattle Seahawks reportedly invited former 49ers quarterback Colin Kaepernick in for a workout with the team but have since postponed the appointment after Kaepernick declined to say he would stop kneeling during the National Anthem next season ,Fri Apr 13 11:48:33 +0000 2018,984760247763001344,759251,298,717,40152914,-0.6124,0.0,0.8809999999999999,0.11900000000000001,311,Apr 13
311,@CNN,CNN,RT @cnni: The brutal rape and murder of an 8-year-old girl has become a lightning rod for radical sectarian anger in India ,Fri Apr 13 11:34:32 +0000 2018,984756720286289921,759251,264,0,40152914,-0.9595,0.0,0.511,0.489,312,Apr 13
312,@CNN,CNN,"Then-President Barack Obama reassured then-FBI Director James Comey of his support after the 2016 election during a private meeting in the Oval Office, Comey writes in his upcoming book ",Fri Apr 13 11:31:54 +0000 2018,984756057300979712,759251,73,297,40152914,0.6597,0.162,0.838,0.0,313,Apr 13
313,@CNN,CNN,"5 things for Friday:

- James Comey book
- Syria
- Russia investigation
- Teacher protests
- Bill Cosby trial

",Fri Apr 13 11:12:57 +0000 2018,984751286896791553,759251,79,235,40152914,-0.2263,0.0,0.888,0.11199999999999999,314,Apr 13
314,@CNN,CNN,"Donald Trump's personal attorney often recorded telephone conversations both before and during the 2016 presidential campaign that likely have been scooped up in the FBI raid on attorney Michael Cohen's apartment, office and hotel room, sources say ",Fri Apr 13 11:00:10 +0000 2018,984748072608641024,759251,292,1015,40152914,0.0,0.0,1.0,0.0,315,Apr 13
315,@CNN,CNN,"Faced with growing pressure from educators, Arizona governor announces a plan to give teachers a 20% pay raise by the beginning of the 2020 school year ",Fri Apr 13 10:50:29 +0000 2018,984745634040369152,759251,189,723,40152914,-0.2263,0.06,0.813,0.127,316,Apr 13
316,@CNN,CNN,"@StCollinson In his book, Comey depicts the President as a liar, who is clueless about his job and unconcerned about a Russian assault on US democracy ",Fri Apr 13 10:33:07 +0000 2018,984741263009296384,759251,144,466,40152914,-0.8885,0.0,0.6459999999999999,0.354,317,Apr 13
317,@CNN,CNN,Former FBI director James Comey paints unsparing portrait of Trump in devastating tell-all book | Analysis by @StCollinson ,Fri Apr 13 10:30:09 +0000 2018,984740516947550208,759251,205,739,40152914,-0.6486,0.0,0.807,0.193,318,Apr 13
318,@CNN,CNN,A baby's murder opened a dark chapter in Ireland that still hasn't been closed ,Fri Apr 13 10:22:31 +0000 2018,984738596254076928,759251,67,179,40152914,-0.6908,0.0,0.7340000000000001,0.266,319,Apr 13
319,@CNN,CNN,Who will design Meghan Markle's wedding dress? The shortlist: ,Fri Apr 13 10:06:05 +0000 2018,984734462163464192,759251,26,172,40152914,0.0,0.0,1.0,0.0,320,Apr 13
320,@CNN,CNN,"This high school student has autism, and the first time he played his guitar publicly, his rendition of the ""Star Spangled Banner"" blew the audience away ",Fri Apr 13 09:46:46 +0000 2018,984729598142373890,759251,1283,5946,40152914,0.34,0.08199999999999999,0.9179999999999999,0.0,321,Apr 13
321,@CNN,CNN,The effort to discredit Comey's book is fascinating | By Josh Campbell via @CNNOpinion ,Fri Apr 13 09:29:01 +0000 2018,984725133792350208,759251,100,235,40152914,0.5423,0.2,0.8,0.0,322,Apr 13
322,@CNN,CNN,"Arizona governor offers teachers 20% pay raise, but educators have questions ",Fri Apr 13 09:13:25 +0000 2018,984721208380936192,759251,45,178,40152914,-0.0516,0.0,0.909,0.091,323,Apr 13
323,@CNN,CNN,"RT @cnni: Caught your breath from the Champions League quarterfinals?

The semifinal draw is coming up today: Roma. Bayern Munich. Real Mad…",Fri Apr 13 09:04:58 +0000 2018,984719077901045760,759251,37,0,40152914,0.5267,0.139,0.861,0.0,324,Apr 13
324,@CNN,CNN,Sydney has an ambitious plan. The most populous city in Australia has announced that it wants to split into three cities -- in as little as 20 years' time. ,Fri Apr 13 08:54:42 +0000 2018,984716496634081281,759251,109,286,40152914,0.4767,0.094,0.9059999999999999,0.0,325,Apr 13
325,@CNN,CNN,Uber has agreed to an expanded settlement with the FTC over claims that the ride-hailing company deceived customers about how it handled their data ,Fri Apr 13 08:18:46 +0000 2018,984707455157440517,759251,45,79,40152914,-0.1335,0.081,0.82,0.099,326,Apr 13
326,@CNN,CNN,"Toxic lead was found in hundreds of Chicago homes' tap water within the past two years, according to a Chicago Tribune analysis of results from the tested water ",Fri Apr 13 08:04:29 +0000 2018,984703860630573056,759251,170,204,40152914,0.0,0.0,1.0,0.0,327,Apr 13
327,@CNN,CNN,"Xi Jinping oversaw the largest naval parade in China's history in the South China Sea.

• At least 10,000 personnel took part
• It involved 48 naval vessels and 76 fighter jets
• China's only aircraft carrier, the Liaoning, was also on show ",Fri Apr 13 07:46:36 +0000 2018,984699358686871552,759251,158,297,40152914,0.1531,0.038,0.9620000000000001,0.0,328,Apr 13
328,@CNN,CNN,There's a very disturbing pattern of silencing Donald Trump's accusers emerging | Analysis by @CillizzaCNN ,Fri Apr 13 07:31:23 +0000 2018,984695529119666176,759251,391,927,40152914,-0.624,0.0,0.7020000000000001,0.298,329,Apr 13
329,@CNN,CNN,"President Trump has directed his top trade and economic advisers to take a fresh look at the Trans-Pacific Partnership trade agreement he withdrew from in his first week in office, Republican senators say ",Fri Apr 13 07:02:03 +0000 2018,984688147073306624,759251,103,202,40152914,0.743,0.191,0.809,0.0,330,Apr 13
330,@CNN,CNN,"Amanda Boxtel was 24 years old when she had a skiing accident that left her paralyzed from the waist down.

She didn't stop living life, and after she learned about bionic exoskeleton suits, she was able to take her first step in 18 years. ",Fri Apr 13 06:46:03 +0000 2018,984684122307284993,759251,148,667,40152914,-0.2987,0.039,0.8959999999999999,0.065,331,Apr 13
331,@CNN,CNN,"As if their deadly venom and spiny exteriors weren't enough, scientists have discovered that stonefish have a hidden switchblade in their heads that they can flick out whenever they feel like they're in danger ",Fri Apr 13 06:31:16 +0000 2018,984680400701321216,759251,176,527,40152914,-0.2263,0.064,0.848,0.087,332,Apr 13
332,@CNN,CNN,NASA has released a breathtaking virtual tour of the Moon in 4K resolution ,Fri Apr 13 06:31:00 +0000 2018,984680332447375360,759251,615,1334,40152914,0.4588,0.188,0.812,0.0,333,Apr 13
333,@CNN,CNN,Mark Zuckerberg made $3 billion while he sat and answered questions from Congress this week ,Fri Apr 13 06:16:03 +0000 2018,984676571725344768,759251,714,1543,40152914,0.0,0.0,1.0,0.0,334,Apr 13
334,@CNN,CNN,"""You are hurting real people to score cheap political points"": Senator Elizabeth Warren slams Mick Mulvaney, the head of the government's consumer watchdog agency ",Fri Apr 13 06:01:51 +0000 2018,984672997553434624,759251,208,674,40152914,-0.4019,0.0,0.903,0.09699999999999999,335,Apr 13
335,@CNN,CNN,"Proving that revenge is a dish best served cold, Comey waited 11 months to exact his retribution for his dismissal by President Donald Trump last May | Analysis by @StCollinson ",Fri Apr 13 05:52:13 +0000 2018,984670571098267648,759251,132,543,40152914,0.2023,0.11800000000000001,0.787,0.096,336,Apr 13
336,@CNN,CNN,"An Australian river turtle with a distinctive green punk-rock hairstyle, two spikes under its chin and the ability to breathe through its genitals is on a new list of endangered reptiles ",Fri Apr 13 05:31:03 +0000 2018,984665245368057856,759251,758,1716,40152914,0.3182,0.071,0.929,0.0,337,Apr 13
337,@CNN,CNN,"This high school student has autism, and the first time he played his guitar publicly, his rendition of the ""Star Spangled Banner"" blew the audience away ",Fri Apr 13 05:02:51 +0000 2018,984658148488249344,759251,1030,4306,40152914,0.34,0.08199999999999999,0.9179999999999999,0.0,338,Apr 13
338,@CNN,CNN,"There will never be another hurricane named Harvey, Irma, Maria or Nate ",Fri Apr 13 04:46:03 +0000 2018,984653920713740288,759251,145,422,40152914,0.0,0.0,1.0,0.0,339,Apr 13
339,@CNN,CNN,"As if their deadly venom and spiny exteriors weren't enough, scientists have discovered that stonefish have a hidden switchblade in their heads that they can flick out whenever they feel like they're in danger ",Fri Apr 13 04:31:08 +0000 2018,984650169412091904,759251,206,669,40152914,-0.2263,0.064,0.848,0.087,340,Apr 13
340,@CNN,CNN,There's a very disturbing pattern of silencing Donald Trump's accusers emerging | Analysis by @CillizzaCNN ,Fri Apr 13 04:16:04 +0000 2018,984646377216061441,759251,312,617,40152914,-0.624,0.0,0.7020000000000001,0.298,341,Apr 13
341,@CNN,CNN,"A California teacher who fired a gun into the ceiling during a lesson, injuring a student, will resign after the academic year, school district says ",Fri Apr 13 04:01:02 +0000 2018,984642592351621121,759251,578,1223,40152914,-0.8126,0.0,0.693,0.307,342,Apr 13
342,@CNN,CNN,"RT @CNNTonight: Republican Rep. Charlie Dent says ""it's a terrible mistake to try to discredit"" Rod Rosenstein. ""Any attempt to fire him or…",Fri Apr 13 03:47:16 +0000 2018,984639130087886848,759251,996,0,40152914,-0.7845,0.0,0.706,0.294,343,Apr 13
343,@CNN,CNN,The effort to discredit Comey's book is fascinating | By Josh Campbell via @CNNOpinion ,Fri Apr 13 03:46:06 +0000 2018,984638834284613632,759251,103,305,40152914,0.5423,0.2,0.8,0.0,344,Apr 13
344,@CNN,CNN,Sydney has an ambitious plan. The most populous city in Australia has announced that it wants to split into three cities -- in as little as 20 years' time. ,Fri Apr 13 03:32:09 +0000 2018,984635322297470976,759251,146,377,40152914,0.4767,0.094,0.9059999999999999,0.0,345,Apr 13
345,@CNN,CNN,There's a lot more to the Michael Cohen probe | By Caroline Polisi via @CNNOpinion ,Fri Apr 13 03:19:31 +0000 2018,984632145175109634,759251,74,212,40152914,0.0,0.0,1.0,0.0,346,Apr 13
346,@CNN,CNN,"RT @AC360: Calling it a ""stunning development,"" Michael Avenatti tells Anderson Cooper that Michael Cohen’s lawyer has directly informed hi…",Fri Apr 13 03:08:09 +0000 2018,984629284303200258,759251,467,0,40152914,0.3818,0.126,0.8740000000000001,0.0,347,Apr 13
347,@CNN,CNN,"President Donald Trump is expected to grant a pardon to Scooter Libby, who was the chief of staff to then-Vice President Dick Cheney, a White House official says ",Fri Apr 13 03:02:09 +0000 2018,984627772030103552,759251,76,136,40152914,0.128,0.15,0.748,0.10300000000000001,348,Apr 13
348,@CNN,CNN,"President Trump is expected to grant a pardon to Scooter Libby, who was the chief of staff to then-VP Cheney, a White House official said. 

Libby had been convicted of perjury in the investigation into who leaked the identity of CIA officer Valerie Plame. ",Fri Apr 13 02:49:47 +0000 2018,984624661815332864,759251,101,114,40152914,-0.1027,0.096,0.8,0.10400000000000001,349,Apr 13
349,@CNN,CNN,"US law enforcement officials announced a $20 million reward for the newest member of the FBI's Top Ten Most Wanted Fugitive list, Mexican drug lord Rafael Caro Quintero ",Fri Apr 13 02:39:40 +0000 2018,984622116107636736,759251,144,226,40152914,0.6705,0.16899999999999998,0.831,0.0,350,Apr 13
350,@CNN,CNN,"Sirens wailed throughout Israel on Wednesday in honor of Holocaust Memorial Day. For about two minutes, people stood in a moment of silence. ",Fri Apr 13 02:22:29 +0000 2018,984617790383456256,759251,2390,7825,40152914,0.4939,0.127,0.873,0.0,351,Apr 13
351,@CNN,CNN,"""That sounds exactly like the John Kelly I know."" - Gen. Michael Hayden on James Comey's claim that White House chief of staff John Kelly called Trump ""dishonorable"" in a phone call after he was fired ",Fri Apr 13 02:07:10 +0000 2018,984613935553957891,759251,222,695,40152914,-0.2732,0.064,0.8440000000000001,0.092,352,Apr 13
352,@CNN,CNN,"Toxic lead was found in hundreds of Chicago homes' tap water within the past two years, according to a Chicago Tribune analysis of results from the tested water ",Fri Apr 13 02:01:36 +0000 2018,984612537403572224,759251,209,207,40152914,0.0,0.0,1.0,0.0,353,Apr 13
353,@CNN,CNN,"Donald Trump's personal attorney often recorded telephone conversations both before and during the 2016 presidential campaign that likely have been scooped up in the FBI raid on attorney Michael Cohen's apartment, office and hotel room, sources say ",Fri Apr 13 01:44:51 +0000 2018,984608319426973696,759251,255,806,40152914,0.0,0.0,1.0,0.0,354,Apr 13
354,@CNN,CNN,.@RonanFarrow tells @andersoncooper the doorman story is less about the alleged salacious details and more about a pattern emerging of hush money being paid in order to influence an election ,Fri Apr 13 01:25:31 +0000 2018,984603453430251520,759251,239,690,40152914,0.0,0.0,1.0,0.0,355,Apr 13
355,@CNN,CNN,"300,000 people say they're ready to protest if special counsel Robert Mueller is fired ",Fri Apr 13 01:21:03 +0000 2018,984602331865079809,759251,535,2380,40152914,-0.1027,0.228,0.526,0.24600000000000002,356,Apr 13
356,@CNN,CNN,RT @AC360: .@RonanFarrow tells @andersoncooper the doorman story is less about the alleged salacious details and more about a pattern emerg…,Fri Apr 13 01:16:39 +0000 2018,984601223704862723,759251,484,0,40152914,0.0,0.0,1.0,0.0,357,Apr 13
357,@CNN,CNN,".@JeffreyToobin on Cohen raid: ""Lawyers, doctors, priests are not above the law. Their offices can be searched like anybody else"" ",Fri Apr 13 01:11:56 +0000 2018,984600036456747008,759251,160,612,40152914,0.3612,0.106,0.894,0.0,358,Apr 13
358,@CNN,CNN,"The FBI raid of the office of President Donald Trump's attorney caused the President's team to back off presenting a proposal they were preparing for special counsel Robert Mueller about an interview with the President, sources say ",Fri Apr 13 01:11:55 +0000 2018,984600031381676032,759251,71,179,40152914,0.4019,0.068,0.932,0.0,359,Apr 13
359,@CNN,CNN,"Most Republican voters say special counsel Robert Mueller's Russia investigation is unfair, a new poll shows ",Fri Apr 13 01:01:03 +0000 2018,984597298247237632,759251,127,390,40152914,-0.1027,0.13,0.721,0.149,360,Apr 13
360,@CNN,CNN,"This high school student has autism, and the first time he played his guitar publicly, his rendition of the ""Star Spangled Banner"" blew the audience away ",Fri Apr 13 00:49:37 +0000 2018,984594422636662784,759251,1073,4699,40152914,0.34,0.08199999999999999,0.9179999999999999,0.0,361,Apr 13
361,@CNN,CNN,James Comey is going to war with Donald Trump | Analysis by @CillizzaCNN ,Fri Apr 13 00:36:03 +0000 2018,984591005801500672,759251,197,912,40152914,-0.5994,0.0,0.769,0.231,362,Apr 13
362,@CNN,CNN,A Pennsylvania school district is arming its teachers with 600 miniature baseball bats ,Fri Apr 13 00:28:58 +0000 2018,984589225638031361,759251,227,408,40152914,0.0,0.0,1.0,0.0,363,Apr 13
363,@CNN,CNN,Trump's Syria strategy: no strategy at all | By US Rep. Ted Lieu via @CNNOpinion ,Fri Apr 13 00:26:37 +0000 2018,984588633578536960,759251,426,1031,40152914,-0.29600000000000004,0.0,0.872,0.128,364,Apr 13
